source	target	interaction	Weight	neighborhood	fusion	cooccurence	coexpression	experiments	experiments_transferred	database	database_transferred	textmining	textmining_transferred	combined_score
A3GALT2	LRRC61	experiments_transferred	53	0	0	0	0	0	53	0	0	149	51	168
A3GALT2	MEIOB	experiments_transferred	240	0	0	0	0	0	240	0	0	0	89	278
A3GALT2	MUS81	experiments_transferred	178	0	0	0	0	0	178	0	0	0	0	177
A3GALT2	NWD1	experiments_transferred	100	0	0	0	0	0	100	0	0	0	52	152
A3GALT2	PHC2	experiments_transferred	45	0	0	0	0	0	45	0	0	167	0	170
A3GALT2	PPP2CA	experiments_transferred	127	0	0	0	0	0	127	0	0	0	89	170
A3GALT2	PPP2CB	experiments_transferred	127	0	0	0	0	0	127	0	0	0	89	170
A3GALT2	PPP2R1A	experiments_transferred	127	0	0	0	0	0	127	0	0	0	65	164
A3GALT2	PPP2R1B	experiments_transferred	127	0	0	0	0	0	127	0	0	0	65	164
A3GALT2	PPP2R2A	experiments_transferred	155	0	0	0	0	0	155	0	0	0	81	190
A3GALT2	PPP2R2B	experiments_transferred	155	0	0	0	0	0	155	0	0	0	81	190
A3GALT2	PPP4R1	experiments_transferred	127	0	0	0	0	0	127	0	0	0	65	164
A3GALT2	PPP4R4	experiments_transferred	127	0	0	0	0	0	127	0	0	0	65	164
A3GALT2	PSG5	experiments_transferred	77	0	0	0	0	0	77	0	0	138	43	172
A3GALT2	RELCH	experiments_transferred	127	0	0	0	0	0	127	0	0	0	65	164
A3GALT2	RPA1	experiments_transferred	240	0	0	0	0	0	240	0	0	0	89	278
A3GALT2	RPA2	experiments_transferred	155	0	0	0	0	0	155	0	0	0	64	175
A3GALT2	RPA4	experiments_transferred	155	0	0	0	0	0	155	0	0	0	64	175
A3GALT2	SASS6	experiments_transferred	155	0	0	0	0	0	155	0	0	0	64	175
A3GALT2	SLA	experiments_transferred	56	0	0	0	0	0	56	0	0	245	44	259
A3GALT2	STN1	experiments_transferred	155	0	0	0	0	0	155	0	0	0	64	175
A3GALT2	TBL1Y	experiments_transferred	129	0	0	0	0	0	129	0	0	57	52	153
A3GALT2	TEP1	experiments_transferred	129	0	0	0	0	0	129	0	0	0	69	154
A3GALT2	TREH	experiments_transferred	47	0	0	0	0	0	47	0	0	157	52	171
A3GALT2	WSCD1	experiments_transferred	152	0	0	0	0	0	152	0	0	0	52	161
A3GALT2	WSCD2	experiments_transferred	152	0	0	0	0	0	152	0	0	0	52	161
A3GALT2	ZFP37	experiments_transferred	148	0	0	0	0	0	50	0	98	222	0	275
A3GALT2	ZKSCAN5	experiments_transferred	148	0	0	0	0	0	50	0	98	241	0	292
A3GALT2	ZNF362	experiments_transferred	148	0	0	0	0	0	50	0	98	204	0	258
A3GALT2	ZNF771	experiments_transferred	148	0	0	0	0	0	50	0	98	0	0	159
A3GALT2	ZSCAN20	experiments_transferred	148	0	0	0	0	0	50	0	98	0	116	176
A4GALT	ABHD14A	experiments	459	0	0	0	0	459	0	0	0	0	0	459
A4GALT	ABHD17B	experiments	536	0	0	0	0	536	0	0	0	0	0	536
A4GALT	ANKRD29	experiments_transferred	45	0	0	0	0	0	45	0	0	176	65	199
A4GALT	ANKRD66	experiments_transferred	45	0	0	0	0	0	45	0	0	245	71	271
A4GALT	ANKRD9	experiments_transferred	45	0	0	0	44	0	45	0	0	178	65	204
A4GALT	ASXL3	experiments_transferred	45	0	0	207	0	0	45	0	0	0	0	210
A4GALT	B3GALNT1	database	900	0	0	0	0	0	0	900	0	968	70	996
A4GALT	B4GALT1	database	900	0	0	0	47	0	0	900	0	400	161	947
A4GALT	B4GALT2	database	900	0	0	0	74	0	0	900	0	118	161	924
A4GALT	B4GALT3	database	900	0	0	0	0	0	0	900	0	129	161	922
A4GALT	B4GALT4	database	900	0	0	0	0	0	0	900	0	311	161	938
A4GALT	B4GALT6	database	800	0	0	0	0	0	0	800	0	663	161	939
A4GALT	CANX	experiments	212	0	0	0	0	212	0	0	0	60	0	227
A4GALT	CLGN	experiments	162	0	0	0	0	162	0	0	0	0	0	161
A4GALT	FCGRT	experiments	205	0	0	0	55	205	0	0	0	0	0	216
A4GALT	FLG2	experiments_transferred	45	0	0	0	0	0	45	0	0	0	164	167
A4GALT	GLA	database	900	0	0	0	0	0	0	900	0	507	50	949
A4GALT	GLB1	database	800	0	0	0	0	0	0	800	0	160	0	824
A4GALT	HEPACAM2	experiments_transferred	45	0	0	0	0	0	45	0	0	138	65	163
A4GALT	HEXA	database	900	0	0	0	0	0	0	900	0	160	43	913
A4GALT	HEXB	database	900	0	0	0	0	0	0	900	0	0	53	902
A4GALT	HRNR	experiments_transferred	45	0	0	0	0	0	45	0	0	0	164	167
A4GALT	ICK	experiments	421	0	0	0	0	421	0	0	0	0	0	420
A4GALT	LELP1	experiments_transferred	45	0	0	0	0	0	45	0	0	81	116	156
A4GALT	MGAT5	experiments_transferred	45	0	0	0	0	0	45	0	0	136	82	176
A4GALT	MGAT5B	experiments_transferred	45	0	0	0	0	0	45	0	0	189	82	226
A4GALT	MUC5AC	experiments_transferred	45	0	0	0	44	0	45	0	0	166	0	172
A4GALT	MUC6	experiments_transferred	45	0	0	0	42	0	45	0	0	322	43	326
A4GALT	NBPF20	experiments_transferred	45	0	0	0	0	0	45	0	0	203	0	206
A4GALT	NECAB1	experiments_transferred	50	0	0	0	0	0	50	0	0	159	0	166
A4GALT	NEURL1	experiments_transferred	94	0	0	0	48	0	94	0	0	0	107	162
A4GALT	NEURL1B	experiments_transferred	94	0	0	0	67	0	94	0	0	0	107	179
A4GALT	PLEKHB1	experiments	174	0	0	0	0	174	0	0	0	0	0	173
A4GALT	PTGFRN	experiments	188	0	0	0	0	188	0	0	0	0	0	188
A4GALT	RPTN	experiments_transferred	45	0	0	0	0	0	45	0	0	0	164	167
A4GALT	S100A11	experiments_transferred	45	0	0	0	42	0	45	0	0	57	351	365
A4GALT	S100A16	experiments_transferred	45	0	0	0	99	0	45	0	0	0	164	217
A4GALT	S100A4	experiments_transferred	45	0	0	0	43	0	45	0	0	0	164	169
A4GALT	S100P	experiments_transferred	45	0	0	0	42	0	45	0	0	0	164	168
A4GALT	S100Z	experiments_transferred	45	0	0	0	0	0	45	0	0	0	164	167
A4GALT	SLC39A9	experiments	166	0	0	0	0	166	0	0	0	0	0	165
A4GALT	TANC2	experiments_transferred	45	0	0	0	0	0	45	0	0	137	65	162
A4GALT	TCHH	experiments_transferred	45	0	0	0	0	0	45	0	0	0	164	167
A4GALT	TGOLN2	experiments_transferred	45	0	0	0	0	0	45	0	0	203	134	283
A4GALT	TMC5	experiments_transferred	45	0	0	0	42	0	45	0	0	160	91	207
A4GALT	VPS37C	experiments	166	0	0	0	72	166	0	0	0	0	0	192
A4GNT	ABHD14A	experiments	193	0	0	0	0	193	0	0	0	0	0	193
A4GNT	ARF5	experiments	232	0	0	0	0	232	0	0	0	0	0	231
A4GNT	BLK	experiments	211	0	0	0	0	211	0	0	0	0	0	215
A4GNT	CANX	experiments	91	0	0	0	0	91	0	0	0	138	0	182
A4GNT	CEP83	experiments_transferred	45	0	0	0	0	0	45	0	0	163	65	187
A4GNT	CTAGE1	experiments_transferred	45	0	0	0	56	0	45	0	0	221	0	236
A4GNT	DIPK1A	experiments	300	0	0	0	0	300	0	0	0	0	0	300
A4GNT	DZIP1L	experiments_transferred	45	0	125	0	42	0	45	0	0	0	65	152
A4GNT	F3	experiments	165	0	0	0	0	165	0	0	0	0	44	167
A4GNT	FAM3C	experiments	389	0	0	0	0	389	0	0	0	0	52	396
A4GNT	FANK1	experiments	481	0	0	0	0	436	45	0	0	0	65	452
A4GNT	FASTKD5	experiments	161	0	0	0	0	161	0	0	0	0	0	161
A4GNT	HOXD13	experiments	166	0	0	0	0	166	0	0	0	0	0	165
A4GNT	ICK	experiments	370	0	0	0	0	370	0	0	0	0	0	370
A4GNT	IMPA2	experiments	301	0	0	0	0	301	0	0	0	0	0	301
A4GNT	JMJD8	experiments	384	0	0	0	0	384	0	0	0	0	57	394
A4GNT	LMF2	experiments	166	0	0	0	0	166	0	0	0	0	0	165
A4GNT	MATR3	experiments_transferred	45	0	0	240	0	0	45	0	0	0	0	243
A4GNT	MATR3-2	experiments_transferred	45	0	0	240	0	0	45	0	0	0	0	243
A4GNT	MGAT5	experiments_transferred	45	0	0	0	0	0	45	0	0	191	65	214
A4GNT	MGAT5B	experiments_transferred	45	0	0	0	0	0	45	0	0	181	65	204
A4GNT	MUC1	experiments_transferred	445	0	0	0	0	0	45	400	0	166	205	569
A4GNT	MUC12	experiments_transferred	445	0	0	0	0	0	45	400	0	0	54	410
A4GNT	MUC13	experiments_transferred	445	0	0	0	42	0	45	400	0	100	66	454
A4GNT	MUC15	database	400	0	0	0	0	0	0	400	0	0	0	400
A4GNT	MUC16	database	400	0	0	0	0	0	0	400	0	91	0	431
A4GNT	MUC17	experiments_transferred	445	0	0	0	0	0	45	400	0	79	51	432
A4GNT	MUC19	experiments_transferred	445	0	0	0	0	0	45	400	0	95	0	436
A4GNT	MUC2	database	400	0	0	0	56	0	0	400	0	245	0	535
A4GNT	MUC20	experiments_transferred	445	0	0	0	0	0	45	400	0	203	241	606
A4GNT	MUC21	experiments_transferred	445	0	0	0	0	0	45	400	0	58	0	413
A4GNT	MUC3A	database	400	0	0	0	44	0	0	400	0	56	0	411
A4GNT	MUC4	experiments_transferred	445	0	0	0	0	0	45	400	0	118	41	450
A4GNT	MUC5AC	experiments_transferred	445	0	0	0	60	0	45	400	0	417	84	659
A4GNT	MUC5B	database	400	0	0	0	45	0	0	400	0	154	90	499
A4GNT	MUC6	experiments_transferred	445	0	0	0	56	0	45	400	0	732	84	843
A4GNT	MUC7	database	400	0	0	0	43	0	0	400	0	81	0	426
A4GNT	MUCL1	database	400	0	0	0	0	0	0	400	0	0	0	400
A4GNT	NEU3	experiments_transferred	45	0	0	0	42	0	45	0	0	154	65	179
A4GNT	NEU4	experiments_transferred	45	0	0	0	0	0	45	0	0	163	65	187
A4GNT	NEURL1	experiments_transferred	94	0	0	0	0	0	94	0	0	0	107	156
A4GNT	NEURL1B	experiments_transferred	94	0	0	0	0	0	94	0	0	0	107	156
A4GNT	PACC1	experiments	165	0	0	0	0	165	0	0	0	0	0	165
A4GNT	PDXDC1	experiments	200	0	0	0	0	200	0	0	0	0	0	200
A4GNT	POMGNT1	experiments	133	0	0	0	0	133	0	0	0	160	52	249
A4GNT	POMT1	experiments	135	0	0	0	0	135	0	0	0	136	0	220
A4GNT	POTEF	experiments	207	0	0	0	0	207	0	0	0	55	0	218
A4GNT	PRSS48	experiments	167	0	0	0	0	167	0	0	0	0	0	167
A4GNT	PRXL2A	experiments	318	0	0	0	0	318	0	0	0	0	64	334
A4GNT	RNF167	experiments	418	0	0	0	0	418	0	0	0	0	0	429
A4GNT	SEZ6L	experiments_transferred	45	0	0	0	0	0	45	0	0	174	65	198
A4GNT	SLC25A21	experiments	173	0	0	0	0	173	0	0	0	0	0	173
A4GNT	SQOR	experiments	162	0	0	0	0	162	0	0	0	0	0	161
A4GNT	TNFAIP2	experiments	162	0	0	0	0	162	0	0	0	0	0	161
A6NM71_HUMAN	RER1	experiments_transferred	78	0	0	0	0	0	78	0	0	0	68	165
A6NM71_HUMAN	WDFY1	experiments_transferred	130	0	0	0	0	0	130	0	0	0	85	169
A6NM71_HUMAN	WDFY2	experiments_transferred	130	0	0	0	0	0	130	0	0	0	85	169
AAAS	ABHD14A	experiments	163	0	0	0	49	163	0	0	0	0	0	169
AAAS	AGO2	database	400	0	0	0	47	0	0	400	0	0	0	403
AAAS	AHCTF1	experiments	800	0	0	0	67	800	0	0	0	290	133	869
AAAS	ALYREF	database	500	0	0	0	139	0	0	500	0	0	0	575
AAAS	ANLN	experiments	292	0	0	0	54	292	0	0	0	0	0	301
AAAS	AURKB	database	400	0	0	0	75	0	0	400	0	91	97	515
AAAS	BCAP31	experiments	163	0	0	0	60	163	0	0	0	0	0	179
AAAS	BIRC5	database	400	0	0	0	53	0	0	400	0	0	0	445
AAAS	CA6	experiments	162	0	0	0	0	162	0	0	0	0	0	161
AAAS	CANX	experiments	128	0	0	0	42	128	0	0	0	57	64	163
AAAS	CASC3	database	500	0	0	0	49	0	0	500	0	0	0	504
AAAS	CCNB1	database	400	0	0	0	67	0	0	400	0	0	0	428
AAAS	CCNB2	database	400	0	0	0	67	0	0	400	0	0	0	428
AAAS	CDC40	database	400	0	0	0	67	0	0	400	0	0	0	416
AAAS	CDC42	experiments	166	0	0	0	42	166	0	0	0	0	0	166
AAAS	CDCA8	database	400	0	0	0	66	0	0	400	0	0	44	454
AAAS	CDK1	database	400	0	0	0	64	0	0	400	0	0	0	430
AAAS	CHMP4C	experiments	292	0	0	0	0	292	0	0	0	0	0	292
AAAS	CHTOP	database	400	0	0	0	127	0	0	400	0	0	0	453
AAAS	CIT	experiments	692	0	0	0	55	292	0	400	0	0	0	563
AAAS	CIZ1	experiments_transferred	52	0	0	0	214	0	52	0	0	0	0	223
AAAS	CLPP	experiments	166	0	0	0	60	166	0	0	0	0	0	182
AAAS	COPS5	experiments	292	0	0	0	56	292	0	0	0	0	0	303
AAAS	CPSF1	database	400	0	0	0	84	0	0	400	0	0	0	467
AAAS	CPSF2	database	400	0	0	0	60	0	0	400	0	0	0	414
AAAS	CPSF3	database	400	0	0	0	259	0	0	400	0	0	0	538
AAAS	CPSF4	database	400	0	0	0	67	0	0	400	0	0	0	416
AAAS	CUL7	experiments	292	0	0	0	125	292	0	0	0	0	0	354
AAAS	DDX20	database	400	0	0	0	54	0	0	400	0	0	52	414
AAAS	DHX38	database	400	0	0	0	74	0	0	400	0	0	0	420
AAAS	DIAPH1	database	400	0	0	0	49	0	0	400	0	0	0	405
AAAS	DIAPH3	database	400	0	0	0	42	0	0	400	0	0	0	400
AAAS	ECT2	experiments	292	0	0	0	42	292	0	0	0	0	0	292
AAAS	EIF4A3	database	500	0	0	0	97	0	0	500	0	0	54	535
AAAS	EIF4E	database	400	0	0	0	62	0	0	400	0	0	0	413
AAAS	EMP3	experiments	165	0	0	0	42	165	0	0	0	0	0	165
AAAS	FIP1L1	database	400	0	0	0	97	0	0	400	0	0	0	435
AAAS	FMNL3	database	400	0	0	0	42	0	0	400	0	0	0	400
AAAS	FYTTD1	database	400	0	0	0	65	0	0	400	0	0	0	415
AAAS	G3BP1	experiments	292	0	0	0	64	292	0	0	0	0	0	308
AAAS	G3BP2	experiments	292	0	0	0	56	292	0	0	0	0	0	303
AAAS	GCK	database	400	0	0	0	44	0	0	400	0	0	0	401
AAAS	GCKR	database	400	0	0	0	0	0	0	400	0	0	0	400
AAAS	GEMIN2	database	400	0	0	0	56	0	0	400	0	0	49	414
AAAS	GEMIN4	database	400	0	0	0	74	0	0	400	0	0	0	420
AAAS	GEMIN5	database	400	0	0	0	55	0	0	400	0	0	0	445
AAAS	GEMIN6	database	400	0	0	0	63	0	0	400	0	0	0	413
AAAS	GEMIN7	database	400	0	0	0	75	0	0	400	0	0	0	421
AAAS	GEMIN8	database	400	0	0	0	92	0	0	400	0	0	0	431
AAAS	GLE1	database	400	0	0	0	183	0	0	400	0	578	339	844
AAAS	GNAI3	experiments	164	0	0	0	44	164	0	0	0	0	0	166
AAAS	H4C6	experiments	292	0	0	0	58	292	0	0	0	0	0	304
AAAS	H7C4K7_HUMAN	experiments_transferred	184	0	0	0	0	0	184	0	0	0	161	319
AAAS	HDAC4	database	400	0	0	0	0	0	0	400	0	0	0	400
AAAS	HIKESHI	database	400	0	0	0	54	0	0	400	0	85	53	442
AAAS	HNRNPC	database	400	0	0	0	164	0	0	400	0	0	0	476
AAAS	HRAS	experiments	142	0	0	0	60	142	0	0	0	0	0	158
AAAS	HSCB	experiments	292	0	0	0	47	292	0	0	0	0	0	296
AAAS	HSPA12A	database	400	0	0	0	0	0	0	400	0	0	0	400
AAAS	HSPA12B	database	400	0	0	0	0	0	0	400	0	0	0	400
AAAS	HSPA13	database	400	0	0	0	47	0	0	400	0	0	0	403
AAAS	HSPA14	database	400	0	0	0	67	0	0	400	0	0	0	416
AAAS	HSPA1A	database	400	0	0	0	0	0	0	400	0	0	0	400
AAAS	HSPA1B	database	400	0	0	0	0	0	0	400	0	0	0	400
AAAS	HSPA1L	database	400	0	0	0	0	0	0	400	0	0	0	400
AAAS	HSPA2	database	400	0	0	0	49	0	0	400	0	0	0	405
AAAS	HSPA4	database	400	0	0	0	67	0	0	400	0	0	0	416
AAAS	HSPA4L	database	400	0	0	0	49	0	0	400	0	0	0	405
AAAS	HSPA5	database	400	0	0	0	42	0	0	400	0	0	0	400
AAAS	HSPA6	database	400	0	0	0	62	0	0	400	0	0	0	413
AAAS	HSPA8	database	400	0	0	0	67	0	0	400	0	0	0	416
AAAS	HSPA9	database	400	0	0	0	62	0	0	400	0	0	0	413
AAAS	IFI16	experiments	292	0	0	0	49	292	0	0	0	0	0	297
AAAS	INCENP	database	400	0	0	0	62	0	0	400	0	0	0	451
AAAS	INSR	experiments	166	0	0	0	0	166	0	0	0	0	0	165
AAAS	IPO8	database	400	0	0	0	50	0	0	400	0	0	91	436
AAAS	IQGAP1	database	400	0	0	0	53	0	0	400	0	0	0	407
AAAS	IQGAP3	database	400	0	0	0	49	0	0	400	0	0	0	405
AAAS	JTB	experiments	165	0	0	0	0	165	0	0	0	0	0	165
AAAS	KIF20A	experiments	292	0	0	0	67	292	0	0	0	0	0	357
AAAS	KPNB1	experiments	922	0	0	0	62	422	0	500	0	0	0	705
AAAS	KRAS	experiments	148	0	0	0	44	148	0	0	0	0	0	150
AAAS	LGALS9	experiments	166	0	0	0	48	166	0	0	0	0	0	172
AAAS	LMBR1L	experiments	292	0	0	0	42	292	0	0	0	0	0	292
AAAS	LOR	experiments	173	0	0	0	0	173	0	0	0	0	0	173
AAAS	LUZP4	database	400	0	0	0	0	0	0	400	0	0	0	400
AAAS	MAGOH	database	500	0	0	0	107	0	0	500	0	443	174	767
AAAS	MAGOHB	database	500	0	0	0	98	0	0	500	0	438	174	762
AAAS	MDFI	experiments	165	0	0	0	0	165	0	0	0	0	0	165
AAAS	MDM2	database	400	0	0	0	0	0	0	400	0	0	0	400
AAAS	NCBP1	database	500	0	0	0	67	0	0	500	0	0	0	513
AAAS	NCBP2	database	500	0	0	0	67	0	0	500	0	0	0	513
AAAS	NDC1	experiments	2015	0	0	0	67	914	301	800	0	480	116	994
AAAS	NEK6	database	400	0	0	0	47	0	0	400	0	0	0	403
AAAS	NEK7	database	400	0	0	0	44	0	0	400	0	0	0	401
AAAS	NEK9	database	400	0	0	0	61	0	0	400	0	0	0	418
AAAS	NPM1	database	500	0	0	0	63	0	0	500	0	0	0	511
AAAS	NR3C1	experiments	166	0	0	0	47	166	0	0	0	0	0	171
AAAS	NRAS	experiments	143	0	0	0	49	143	0	0	0	0	0	150
AAAS	NT5C	experiments	164	0	0	0	82	164	0	0	0	0	0	199
AAAS	NUDC	experiments	127	0	0	0	74	127	0	0	0	56	0	170
AAAS	NUP107	experiments	1379	0	0	0	98	879	0	500	0	336	349	980
AAAS	NUP133	experiments	1339	0	0	0	103	839	0	500	0	367	163	957
AAAS	NUP153	experiments	1220	0	0	0	63	420	0	800	0	305	336	940
AAAS	NUP155	experiments	1862	0	0	0	67	817	245	800	0	472	352	989
AAAS	NUP160	experiments	1300	0	0	0	83	800	0	500	0	279	350	951
AAAS	NUP188	experiments	1784	0	0	0	106	800	184	800	0	359	161	981
AAAS	NUP205	experiments	1845	0	0	0	74	800	245	800	0	378	350	986
AAAS	NUP210	experiments	1600	0	0	0	49	800	0	800	0	447	209	980
AAAS	NUP214	experiments	1668	0	0	0	67	800	68	800	0	795	159	992
AAAS	NUP35	experiments	1632	0	0	0	101	832	0	800	0	447	349	987
AAAS	NUP37	experiments	1300	0	0	0	75	800	0	500	0	474	156	955
AAAS	NUP42	experiments_transferred	1020	0	0	0	61	0	220	800	0	606	166	943
AAAS	NUP43	experiments	1600	0	0	0	82	800	0	800	0	419	177	980
AAAS	NUP50	database	800	0	0	0	76	0	0	800	0	397	353	922
AAAS	NUP54	experiments	1545	0	0	0	68	800	245	500	0	394	350	968
AAAS	NUP58	experiments	1300	0	0	0	65	800	0	500	0	411	116	942
AAAS	NUP62	experiments	1300	0	0	0	68	800	0	500	0	432	116	944
AAAS	NUP85	experiments	1600	0	0	0	103	800	0	800	0	374	349	985
AAAS	NUP88	experiments	1600	0	0	0	83	800	0	800	0	807	348	994
AAAS	NUP93	experiments	1845	0	0	0	82	800	245	800	0	370	139	983
AAAS	NUP98	experiments	1300	0	0	0	99	800	0	500	0	555	160	960
AAAS	NXF1	database	500	0	0	0	67	0	0	500	0	105	46	548
AAAS	NXF2B	database	500	0	0	0	0	0	0	500	0	0	46	502
AAAS	NXT1	database	500	0	0	0	0	0	0	500	0	95	49	563
AAAS	OBSL1	experiments	292	0	0	0	42	292	0	0	0	0	52	300
AAAS	PHAX	database	400	0	0	0	65	0	0	400	0	0	0	415
AAAS	PLEKHA4	experiments	292	0	0	0	0	292	0	0	0	0	0	292
AAAS	PML	database	400	0	0	0	42	0	0	400	0	0	0	400
AAAS	POLDIP3	database	500	0	0	0	139	0	0	500	0	0	0	575
AAAS	POM121	database	500	0	0	0	49	0	0	500	0	196	160	635
AAAS	POM121C	database	500	0	0	0	67	0	0	500	0	105	160	602
AAAS	POPDC2	experiments	165	0	0	0	0	165	0	0	0	0	0	165
AAAS	RAE1	experiments_transferred	894	0	0	0	60	0	94	800	0	475	285	924
AAAS	RAN	database	500	0	0	0	65	0	0	500	0	0	0	512
AAAS	RANBP2	experiments	1600	0	0	0	67	800	0	800	0	877	245	995
AAAS	RANGAP1	database	500	0	0	0	67	0	0	500	0	167	0	597
AAAS	RBM8A	database	500	0	0	0	72	0	0	500	0	0	0	516
AAAS	REEP5	experiments	141	0	0	0	44	141	0	0	0	0	0	156
AAAS	RFXANK	experiments_transferred	52	0	0	0	180	0	52	0	0	0	0	189
AAAS	RHOA	experiments	662	0	0	0	48	162	0	500	0	0	0	566
AAAS	RHOV	experiments	162	0	0	0	0	162	0	0	0	0	0	161
AAAS	RNF4	experiments	292	0	0	0	49	292	0	0	0	0	0	297
AAAS	RNPS1	database	500	0	0	0	83	0	0	500	0	0	0	521
AAAS	SAMD9	experiments_transferred	52	0	0	0	0	0	52	0	0	150	0	159
AAAS	SARNP	database	400	0	0	0	109	0	0	400	0	0	0	442
AAAS	SCAP	experiments	137	0	0	0	103	137	0	0	0	0	0	192
AAAS	SEC13	experiments	1356	0	0	0	97	800	56	500	0	307	349	952
AAAS	SEC61B	experiments	138	0	0	0	67	138	0	0	0	91	0	205
AAAS	SEH1L	experiments	1765	0	0	0	79	903	62	800	0	639	276	994
AAAS	SKA3	experiments	292	0	0	0	61	292	0	0	0	0	0	340
AAAS	SLBP	database	400	0	0	0	49	0	0	400	0	0	0	405
AAAS	SLC16A11	experiments	292	0	0	0	0	292	0	0	0	0	0	302
AAAS	SLU7	database	400	0	0	0	0	0	0	400	0	0	0	400
AAAS	SMN1	database	400	0	0	0	44	0	0	400	0	0	0	401
AAAS	SNRPB	database	400	0	0	0	83	0	0	400	0	0	0	426
AAAS	SNRPD1	database	400	0	0	0	137	0	0	400	0	0	0	460
AAAS	SNRPD2	database	400	0	0	0	163	0	0	400	0	0	0	485
AAAS	SNRPD3	database	400	0	0	0	127	0	0	400	0	0	0	453
AAAS	SNRPE	database	400	0	0	0	163	0	0	400	0	0	0	476
AAAS	SNRPF	database	400	0	0	0	140	0	0	400	0	0	0	461
AAAS	SNRPG	database	400	0	0	0	163	0	0	400	0	0	0	476
AAAS	SNUPN	database	400	0	0	0	74	0	0	400	0	0	0	420
AAAS	SNX27	experiments	292	0	0	0	49	292	0	0	0	0	0	297
AAAS	SP100	database	400	0	0	0	47	0	0	400	0	0	0	403
AAAS	SPIRE2	experiments_transferred	52	0	0	0	0	0	52	0	0	156	0	165
AAAS	SRRM1	database	500	0	0	0	72	0	0	500	0	0	0	516
AAAS	SRSF1	database	400	0	0	0	163	0	0	400	0	0	0	476
AAAS	SRSF11	database	400	0	0	0	83	0	0	400	0	0	0	426
AAAS	SRSF2	database	400	0	0	0	76	0	0	400	0	0	0	421
AAAS	SRSF3	database	400	0	0	0	134	0	0	400	0	0	0	458
AAAS	SRSF4	database	400	0	0	0	49	0	0	400	0	0	0	405
AAAS	SRSF5	database	400	0	0	0	64	0	0	400	0	0	0	414
AAAS	SRSF6	database	400	0	0	0	97	0	0	400	0	0	0	435
AAAS	SRSF7	database	400	0	0	0	127	0	0	400	0	0	0	453
AAAS	SRSF9	database	400	0	0	0	75	0	0	400	0	0	0	421
AAAS	ST7	experiments	229	0	0	0	43	229	0	0	0	0	0	230
AAAS	SUMO1	database	400	0	0	0	108	0	0	400	0	0	54	449
AAAS	SUMO2	database	400	0	0	0	54	0	0	400	0	0	0	408
AAAS	SUMO3	database	400	0	0	0	49	0	0	400	0	0	0	405
AAAS	SYMPK	database	400	0	0	0	83	0	0	400	0	0	0	426
AAAS	TCTN3	experiments	123	0	0	0	140	123	0	0	0	0	0	213
AAAS	THOC1	database	400	0	0	0	75	0	0	400	0	0	0	421
AAAS	THOC2	database	400	0	0	0	108	0	0	400	0	0	0	441
AAAS	THOC3	database	400	0	0	0	139	0	0	400	0	0	0	488
AAAS	THOC5	database	400	0	0	0	87	0	0	400	0	0	0	466
AAAS	THOC6	database	400	0	0	0	100	0	0	400	0	0	0	486
AAAS	THOC7	database	400	0	0	0	56	0	0	400	0	0	0	409
AAAS	TOP2A	database	400	0	0	0	62	0	0	400	0	0	0	440
AAAS	TPR	database	800	0	0	0	97	0	0	800	0	529	350	937
AAAS	TRIM28	experiments	292	0	0	0	84	292	0	0	0	0	0	323
AAAS	U2AF1	database	400	0	0	0	126	0	0	400	0	0	0	453
AAAS	U2AF1L4	database	400	0	0	0	0	0	0	400	0	0	0	400
AAAS	U2AF2	database	400	0	0	0	127	0	0	400	0	0	0	453
AAAS	UBE2A	experiments	292	0	0	0	75	292	0	0	0	0	0	317
AAAS	UBE2I	experiments	945	0	0	0	56	445	0	500	0	0	0	715
AAAS	UNC93B1	experiments	163	0	0	0	44	163	0	0	0	0	0	165
AAAS	UPF3B	database	500	0	0	0	55	0	0	500	0	0	0	507
AAAS	USP11	experiments	292	0	0	0	65	292	0	0	0	0	0	309
AAAS	WDR33	database	400	0	0	0	66	0	0	400	0	0	0	415
AAAS	XPOT	database	400	0	0	0	54	0	0	400	0	56	0	417
AAAS	ZC3H11A	database	400	0	0	0	67	0	0	400	0	0	0	416
AACS	AANAT	experiments_transferred	68	0	0	0	0	0	68	0	0	60	80	184
AACS	AASS	experiments_transferred	97	0	0	0	0	0	97	0	0	0	102	165
AACS	ABHD10	database_transferred	182	0	0	0	42	0	0	0	182	0	90	224
AACS	ABHD11	database_transferred	182	0	0	0	49	0	0	0	182	0	90	230
AACS	ABHD14A	database_transferred	182	0	0	0	43	0	0	0	182	0	90	225
AACS	ABHD14B	database_transferred	182	0	0	0	42	0	0	0	182	0	90	224
AACS	ABHD4	database_transferred	182	0	0	0	0	0	0	0	182	0	90	223
AACS	ABHD5	database_transferred	182	0	0	0	0	0	0	0	182	0	90	223
AACS	ABHD6	database_transferred	182	0	0	0	42	0	0	0	182	0	90	224
AACS	ABHD8	database_transferred	182	0	0	0	42	0	0	0	182	0	90	224
AACS	ACAA1	database_transferred	217	0	0	0	48	0	0	0	217	249	116	564
AACS	ACAA2	database_transferred	217	0	0	0	42	0	0	0	217	248	116	561
AACS	ACACA	experiments_transferred	65	0	0	0	185	0	65	0	0	398	156	598
AACS	ACACB	experiments_transferred	65	0	0	0	49	0	65	0	0	244	156	411
AACS	ACAD10	database_transferred	282	0	0	0	74	0	0	0	282	0	80	334
